id,act,section,title,content,keywords,replaces
BNS_116,Bharatiya Nyaya Sanhita 2023,116,Bharatiya Nyaya Sanhita 2023 Section 116,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 116. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 116
BNS_117,Bharatiya Nyaya Sanhita 2023,117,Bharatiya Nyaya Sanhita 2023 Section 117,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 117. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 117
BNS_118,Bharatiya Nyaya Sanhita 2023,118,Bharatiya Nyaya Sanhita 2023 Section 118,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 118. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 118
BNS_119,Bharatiya Nyaya Sanhita 2023,119,Bharatiya Nyaya Sanhita 2023 Section 119,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 119. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 119
BNS_120,Bharatiya Nyaya Sanhita 2023,120,Bharatiya Nyaya Sanhita 2023 Section 120,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 120. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 120
BNS_121,Bharatiya Nyaya Sanhita 2023,121,Bharatiya Nyaya Sanhita 2023 Section 121,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 121. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 121
BNS_122,Bharatiya Nyaya Sanhita 2023,122,Bharatiya Nyaya Sanhita 2023 Section 122,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 122. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 122
BNS_123,Bharatiya Nyaya Sanhita 2023,123,Bharatiya Nyaya Sanhita 2023 Section 123,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 123. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 123
BNS_124,Bharatiya Nyaya Sanhita 2023,124,Bharatiya Nyaya Sanhita 2023 Section 124,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 124. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 124
BNS_125,Bharatiya Nyaya Sanhita 2023,125,Bharatiya Nyaya Sanhita 2023 Section 125,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 125. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 125
BNS_126,Bharatiya Nyaya Sanhita 2023,126,Bharatiya Nyaya Sanhita 2023 Section 126,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 126. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 126
BNS_127,Bharatiya Nyaya Sanhita 2023,127,Bharatiya Nyaya Sanhita 2023 Section 127,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 127. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 127
BNS_128,Bharatiya Nyaya Sanhita 2023,128,Bharatiya Nyaya Sanhita 2023 Section 128,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 128. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 128
BNS_129,Bharatiya Nyaya Sanhita 2023,129,Bharatiya Nyaya Sanhita 2023 Section 129,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 129. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 129
BNS_130,Bharatiya Nyaya Sanhita 2023,130,Bharatiya Nyaya Sanhita 2023 Section 130,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 130. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 130
BNS_131,Bharatiya Nyaya Sanhita 2023,131,Bharatiya Nyaya Sanhita 2023 Section 131,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 131. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 131
BNS_132,Bharatiya Nyaya Sanhita 2023,132,Bharatiya Nyaya Sanhita 2023 Section 132,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 132. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 132
BNS_133,Bharatiya Nyaya Sanhita 2023,133,Bharatiya Nyaya Sanhita 2023 Section 133,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 133. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 133
BNS_134,Bharatiya Nyaya Sanhita 2023,134,Bharatiya Nyaya Sanhita 2023 Section 134,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 134. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 134
BNS_135,Bharatiya Nyaya Sanhita 2023,135,Bharatiya Nyaya Sanhita 2023 Section 135,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 135. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 135
BNS_136,Bharatiya Nyaya Sanhita 2023,136,Bharatiya Nyaya Sanhita 2023 Section 136,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 136. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 136
BNS_137,Bharatiya Nyaya Sanhita 2023,137,Bharatiya Nyaya Sanhita 2023 Section 137,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 137. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 137
BNS_138,Bharatiya Nyaya Sanhita 2023,138,Bharatiya Nyaya Sanhita 2023 Section 138,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 138. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 138
BNS_139,Bharatiya Nyaya Sanhita 2023,139,Bharatiya Nyaya Sanhita 2023 Section 139,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 139. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 139
BNS_140,Bharatiya Nyaya Sanhita 2023,140,Bharatiya Nyaya Sanhita 2023 Section 140,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 140. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 140
BNS_141,Bharatiya Nyaya Sanhita 2023,141,Bharatiya Nyaya Sanhita 2023 Section 141,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 141. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 141
BNS_142,Bharatiya Nyaya Sanhita 2023,142,Bharatiya Nyaya Sanhita 2023 Section 142,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 142. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 142
BNS_143,Bharatiya Nyaya Sanhita 2023,143,Bharatiya Nyaya Sanhita 2023 Section 143,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 143. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 143
BNS_144,Bharatiya Nyaya Sanhita 2023,144,Bharatiya Nyaya Sanhita 2023 Section 144,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 144. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 144
BNS_145,Bharatiya Nyaya Sanhita 2023,145,Bharatiya Nyaya Sanhita 2023 Section 145,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 145. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 145
BNS_146,Bharatiya Nyaya Sanhita 2023,146,Bharatiya Nyaya Sanhita 2023 Section 146,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 146. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 146
BNS_147,Bharatiya Nyaya Sanhita 2023,147,Bharatiya Nyaya Sanhita 2023 Section 147,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 147. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 147
BNS_148,Bharatiya Nyaya Sanhita 2023,148,Bharatiya Nyaya Sanhita 2023 Section 148,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 148. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 148
BNS_149,Bharatiya Nyaya Sanhita 2023,149,Bharatiya Nyaya Sanhita 2023 Section 149,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 149. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 149
BNS_150,Bharatiya Nyaya Sanhita 2023,150,Bharatiya Nyaya Sanhita 2023 Section 150,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 150. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 150
BNS_151,Bharatiya Nyaya Sanhita 2023,151,Bharatiya Nyaya Sanhita 2023 Section 151,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 151. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 151
BNS_152,Bharatiya Nyaya Sanhita 2023,152,Bharatiya Nyaya Sanhita 2023 Section 152,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 152. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 152
BNS_153,Bharatiya Nyaya Sanhita 2023,153,Bharatiya Nyaya Sanhita 2023 Section 153,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 153. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 153
BNS_154,Bharatiya Nyaya Sanhita 2023,154,Bharatiya Nyaya Sanhita 2023 Section 154,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 154. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 154
BNS_155,Bharatiya Nyaya Sanhita 2023,155,Bharatiya Nyaya Sanhita 2023 Section 155,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 155. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 155
BNS_156,Bharatiya Nyaya Sanhita 2023,156,Bharatiya Nyaya Sanhita 2023 Section 156,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 156. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 156
BNS_157,Bharatiya Nyaya Sanhita 2023,157,Bharatiya Nyaya Sanhita 2023 Section 157,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 157. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 157
BNS_158,Bharatiya Nyaya Sanhita 2023,158,Bharatiya Nyaya Sanhita 2023 Section 158,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 158. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 158
BNS_159,Bharatiya Nyaya Sanhita 2023,159,Bharatiya Nyaya Sanhita 2023 Section 159,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 159. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 159
BNS_160,Bharatiya Nyaya Sanhita 2023,160,Bharatiya Nyaya Sanhita 2023 Section 160,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 160. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 160
BNS_161,Bharatiya Nyaya Sanhita 2023,161,Bharatiya Nyaya Sanhita 2023 Section 161,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 161. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 161
BNS_162,Bharatiya Nyaya Sanhita 2023,162,Bharatiya Nyaya Sanhita 2023 Section 162,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 162. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 162
BNS_163,Bharatiya Nyaya Sanhita 2023,163,Bharatiya Nyaya Sanhita 2023 Section 163,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 163. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 163
BNS_164,Bharatiya Nyaya Sanhita 2023,164,Bharatiya Nyaya Sanhita 2023 Section 164,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 164. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 164
BNS_165,Bharatiya Nyaya Sanhita 2023,165,Bharatiya Nyaya Sanhita 2023 Section 165,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 165. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 165
BNS_166,Bharatiya Nyaya Sanhita 2023,166,Bharatiya Nyaya Sanhita 2023 Section 166,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 166. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 166
BNS_167,Bharatiya Nyaya Sanhita 2023,167,Bharatiya Nyaya Sanhita 2023 Section 167,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 167. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 167
BNS_168,Bharatiya Nyaya Sanhita 2023,168,Bharatiya Nyaya Sanhita 2023 Section 168,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 168. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 168
BNS_169,Bharatiya Nyaya Sanhita 2023,169,Bharatiya Nyaya Sanhita 2023 Section 169,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 169. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 169
BNS_170,Bharatiya Nyaya Sanhita 2023,170,Bharatiya Nyaya Sanhita 2023 Section 170,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 170. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 170
BNS_171,Bharatiya Nyaya Sanhita 2023,171,Bharatiya Nyaya Sanhita 2023 Section 171,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 171. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 171
BNS_172,Bharatiya Nyaya Sanhita 2023,172,Bharatiya Nyaya Sanhita 2023 Section 172,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 172. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 172
BNS_173,Bharatiya Nyaya Sanhita 2023,173,Bharatiya Nyaya Sanhita 2023 Section 173,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 173. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 173
BNS_174,Bharatiya Nyaya Sanhita 2023,174,Bharatiya Nyaya Sanhita 2023 Section 174,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 174. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 174
BNS_175,Bharatiya Nyaya Sanhita 2023,175,Bharatiya Nyaya Sanhita 2023 Section 175,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 175. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 175
BNS_176,Bharatiya Nyaya Sanhita 2023,176,Bharatiya Nyaya Sanhita 2023 Section 176,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 176. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 176
BNS_177,Bharatiya Nyaya Sanhita 2023,177,Bharatiya Nyaya Sanhita 2023 Section 177,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 177. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 177
BNS_178,Bharatiya Nyaya Sanhita 2023,178,Bharatiya Nyaya Sanhita 2023 Section 178,"This is placeholder legal text for Bharatiya Nyaya Sanhita 2023 section 178. It describes provisions, procedures, or offences under the law.","criminal law, offence",IPC 178
